Author_Node_ID,Publication_Node_ID,Author_Position
1028235,5000587,1
1037890,5000587,3
1029658,5000588,1
1037721,5000588,3
1041583,5000588,2
1025633,5000589,2
1025748,5000589,6
1026730,5000589,1
1026800,5000589,3
1030393,5000589,9
1038523,5000589,7
1042120,5000589,4
1043615,5000589,5
1044707,5000589,8
1026251,5000590,3
1027805,5000590,2
1029946,5000590,4
1033375,5000590,5
1044146,5000590,1
1026974,5000591,4
1028369,5000591,2
1033932,5000591,7
1039688,5000591,6
1045088,5000591,5
1046980,5000591,3
1048421,5000591,1
1043756,5000592,1
1045617,5000592,3
1047429,5000592,2
1039156,5000593,4
1043621,5000593,3
1045309,5000593,2
1048675,5000593,1
1028210,5000594,2
1044618,5000594,1
1037651,5000595,1
1028177,5000596,3
1036814,5000596,2
1046295,5000596,1
1026828,5000597,2
1041538,5000597,1
1046740,5000597,3
1029935,5000598,2
1039768,5000598,1
1027889,5000599,1
1036917,5000600,1
1043147,5000600,2
1025122,5000601,2
1029062,5000601,1
1039633,5000601,3
1031570,5000602,2
1032601,5000602,3
1035185,5000602,1
1033644,5000603,2
1045183,5000603,1
1030183,5000604,1
1031662,5000604,3
1044785,5000604,2
1039156,5000605,2
1041511,5000605,3
1045309,5000605,1
1025643,5000606,2
1047512,5000606,1
1026319,5000607,3
1028344,5000607,2
1040081,5000607,1
1025207,5000608,3
1040081,5000608,2
1040307,5000608,1
1024889,5000609,4
1031715,5000609,2
1034520,5000609,3
1046195,5000609,1
1026054,5000610,1
1039823,5000610,3
1048978,5000610,2
1038679,5000611,1
1038881,5000611,2
1040957,5000611,3
1032783,5000612,2
1034578,5000612,1
1047773,5000612,3
1033639,5000613,4
1039737,5000613,2
1039815,5000613,1
1045652,5000613,3
1038637,5000614,3
1038771,5000614,4
1046834,5000614,2
1049193,5000614,1
1031773,5000615,2
1038897,5000615,3
1040517,5000615,1
1048428,5000616,1
1036034,5000617,1
1025826,5000618,1
1048428,5000619,1
1029458,5000620,1
1037395,5000620,5
1039912,5000620,3
1042441,5000620,2
1047026,5000620,4
1027854,5000621,2
1035183,5000621,1
1025053,5000622,1
1030777,5000622,3
1039043,5000622,2
1041878,5000622,4
1028983,5000623,1
1035417,5000623,2
1048122,5000623,3
1024650,5000624,3
1038668,5000624,1
1041674,5000624,2
1025711,5000625,1
1041525,5000625,2
1025186,5000626,1
1033639,5000626,2
1029492,5000627,2
1037716,5000627,3
1040610,5000627,4
1043421,5000627,1
1043203,5000628,1
1043289,5000628,2
1044163,5000628,3
1025059,5000629,2
1025190,5000629,3
1033032,5000629,1
1040969,5000629,4
1026728,5000630,3
1027262,5000630,2
1033481,5000630,1
1032995,5000631,1
1037471,5000631,2
1040670,5000631,3
1025669,5000632,1
1042365,5000632,2
1026660,5000633,2
1038824,5000633,1
1029377,5000634,3
1035137,5000634,1
1044535,5000634,2
1035185,5000635,3
1037661,5000635,1
1046737,5000635,2
1030405,5000636,6
1033728,5000636,4
1038897,5000636,3
1041649,5000636,2
1045613,5000636,1
1047412,5000636,5
1038730,5000637,1
1045031,5000637,2
1024463,5000638,2
1024468,5000638,1
1032785,5000638,3
1032051,5000639,3
1039213,5000639,1
1042365,5000639,2
1038003,5000640,1
1041898,5000640,2
1042674,5000641,2
1048246,5000641,1
1031773,5000642,2
1038897,5000642,3
1049870,5000642,1
1037094,5000643,1
1039376,5000644,1
1044959,5000644,2
1039045,5000645,1
1043130,5000645,2
1024956,5000646,1
1032377,5000646,2
1042620,5000646,3
1036169,5000647,2
1041559,5000647,1
1048428,5000648,2
1049806,5000648,1
1030948,5000649,1
1025087,5000650,1
1029463,5000650,2
1041878,5000650,3
1025844,5000651,2
1048675,5000651,1
1035004,5000652,2
1035183,5000652,1
1034728,5000653,1
1035514,5000653,2
1034380,5000654,1
1038897,5000654,2
1035369,5000655,2
1037905,5000655,1
1041738,5000655,3
1027878,5000656,1
1031117,5000656,2
1032759,5000657,1
1038895,5000657,2
1032299,5000658,1
1041572,5000659,3
1041763,5000659,1
1047806,5000659,2
1033264,5000660,1
1045904,5000661,1
1045499,5000662,1
1024925,5000663,1
1033765,5000663,2
1040381,5000664,1
1048056,5000664,2
1033768,5000665,1
1041461,5000665,2
1042665,5000666,1
1046553,5000666,2
1033174,5000667,1
1048777,5000668,1
1025626,5000669,1
1029065,5000669,3
1045937,5000669,2
1048167,5000670,1
1026096,5000671,1
1032405,5000671,2
1036378,5000672,1
1048342,5000672,2
1038367,5000673,2
1049744,5000673,1
1027178,5000674,1
1039794,5000674,2
1027203,5000675,1
1032995,5000675,2
1047146,5000675,3
1031773,5000676,3
1036607,5000676,1
1045613,5000676,2
1026492,5000677,1
1032988,5000677,2
1040870,5000677,3
1039126,5000678,1
1039769,5000678,3
1048167,5000678,2
1028869,5000679,2
1045031,5000679,1
1033011,5000680,2
1036743,5000680,3
1042744,5000680,1
1031237,5000681,1
1031773,5000681,2
1038897,5000681,3
1028943,5000682,2
1049732,5000682,1
1027299,5000683,2
1030506,5000683,3
1045462,5000683,1
1026856,5000684,1
1034354,5000684,2
1034066,5000685,1
1035137,5000685,3
1046831,5000685,2
1024819,5000686,2
1025087,5000686,1
1036600,5000686,3
1030589,5000687,3
1033977,5000687,1
1036585,5000687,2
1033947,5000688,2
1045096,5000688,3
1045164,5000688,1
1046098,5000688,4
1035328,5000689,3
1041283,5000689,1
1044596,5000689,2
1030393,5000690,5
1032575,5000690,6
1032649,5000690,3
1034436,5000690,2
1038923,5000690,4
1045085,5000690,1
1026844,5000691,2
1028396,5000691,1
1025789,5000692,4
1027189,5000692,2
1045131,5000692,1
1047526,5000692,3
1045860,5000693,2
1048940,5000693,1
1036540,5000694,1
1036584,5000695,1
1034161,5000696,1
1025334,5000697,1
1030727,5000697,3
1034818,5000697,2
1041075,5000697,4
1027299,5000698,2
1028106,5000698,1
1030506,5000698,3
1036742,5000699,1
1040605,5000699,2
1028938,5000700,4
1039045,5000700,2
1040457,5000700,1
1044248,5000700,3
1025789,5000701,3
1027146,5000701,2
1041626,5000701,1
1035683,5000702,4
1038360,5000702,2
1039272,5000702,3
1045183,5000702,1
1032702,5000703,3
1042597,5000703,1
1048495,5000703,2
1031958,5000704,1
1024745,5000705,1
1025337,5000705,2
1039216,5000706,2
1041861,5000706,1
1029025,5000707,1
1038138,5000707,2
1030238,5000708,2
1042652,5000708,1
1025446,5000709,1
1031773,5000709,3
1035140,5000709,2
1035495,5000710,3
1044549,5000710,2
1049877,5000710,1
1028496,5000711,2
1031564,5000711,1
1036531,5000711,3
1036819,5000711,4
1035192,5000712,1
1035919,5000712,2
1038044,5000712,3
1029789,5000713,1
1042353,5000713,2
1048428,5000713,3
1025305,5000714,3
1039633,5000714,2
1045560,5000714,1
1028826,5000715,3
1030325,5000715,2
1032363,5000715,1
1027400,5000716,3
1038438,5000716,4
1040025,5000716,2
1047734,5000716,1
1025170,5000717,4
1027096,5000717,1
1033880,5000717,3
1044163,5000717,2
1024602,5000718,3
1024712,5000718,1
1028826,5000718,2
1024739,5000719,2
1031574,5000719,4
1031715,5000719,3
1033960,5000719,1
1025206,5000720,5
1026107,5000720,6
1027042,5000720,2
1035324,5000720,4
1041546,5000720,3
1042583,5000720,1
1028357,5000721,3
1033476,5000721,2
1049664,5000721,1
1034900,5000722,5
1043427,5000722,1
1044087,5000722,3
1044163,5000722,4
1045326,5000722,2
1025626,5000723,3
1025635,5000723,4
1041511,5000723,2
1045309,5000723,1
1028927,5000724,1
1029815,5000724,2
1043325,5000725,3
1044443,5000725,1
1044893,5000725,2
1026213,5000726,1
1038353,5000726,2
1031263,5000727,2
1046217,5000727,1
1025508,5000728,1
1031570,5000728,4
1032759,5000728,3
1041669,5000728,2
1030365,5000729,1
1034473,5000729,2
1024956,5000730,3
1028442,5000730,1
1038522,5000730,2
1038735,5000730,4
1028914,5000731,2
1036281,5000731,1
1033772,5000732,3
1039873,5000732,2
1041902,5000732,1
1027208,5000733,1
1032786,5000733,2
1036939,5000734,1
1039947,5000734,2
1042266,5000734,3
1024925,5000735,2
1049732,5000735,1
1025841,5000736,5
1026230,5000736,1
1028134,5000736,3
1032921,5000736,2
1038490,5000736,6
1041059,5000736,4
1043147,5000737,2
1046068,5000737,1
1025789,5000738,2
1032807,5000738,3
1039439,5000738,4
1039930,5000738,1
1028947,5000739,1
1032337,5000739,2
1029845,5000740,2
1033872,5000740,3
1041842,5000740,4
1042206,5000740,1
1039797,5000741,5
1040732,5000741,3
1042349,5000741,1
1048792,5000741,4
1049351,5000741,2
1039045,5000742,2
1040457,5000742,1
1035919,5000743,3
1038044,5000743,2
1048734,5000743,1
1032285,5000744,1
1032377,5000744,3
1035105,5000744,2
1029062,5000745,1
1036600,5000745,4
1039633,5000745,2
1043141,5000745,3
1026189,5000746,2
1042825,5000746,1
1044442,5000746,3
1026646,5000747,2
1033499,5000747,3
1049087,5000747,4
1049402,5000747,1
1034066,5000748,2
1040683,5000748,1
1036239,5000749,1
1041395,5000749,2
1038735,5000750,2
1043002,5000750,1
1029922,5000751,4
1039037,5000751,3
1043289,5000751,2
1049148,5000751,1
1030438,5000752,1
1044959,5000752,2
1049006,5000753,1
1049180,5000753,2
1030393,5000754,2
1045161,5000754,1
1027651,5000755,3
1031862,5000755,1
1034473,5000755,2
1028545,5000756,2
1031205,5000756,1
1031662,5000756,4
1044509,5000756,3
1028987,5000757,3
1045954,5000757,1
1048472,5000757,4
1048946,5000757,2
1025657,5000758,2
1045961,5000758,1
1031237,5000759,1
1031773,5000759,2
1035569,5000759,4
1038897,5000759,3
1024775,5000760,2
1025004,5000760,5
1033605,5000760,3
1035271,5000760,6
1048428,5000760,1
1048450,5000760,4
1029135,5000761,1
1038095,5000761,2
1026882,5000762,2
1038568,5000762,3
1040301,5000762,4
1042790,5000762,1
1027979,5000763,3
1038895,5000763,1
1048056,5000763,2
1049659,5000763,4
1030539,5000764,1
1032807,5000764,2
1049148,5000765,1
1031670,5000766,3
1032377,5000766,2
1041266,5000766,1
1033313,5000767,3
1036781,5000767,2
1038275,5000767,1
1026072,5000768,2
1026505,5000768,3
1031564,5000768,1
1035917,5000769,1
1027299,5000770,1
1038970,5000770,4
1041878,5000770,5
1045031,5000770,3
1049725,5000770,2
1026728,5000771,2
1035511,5000771,1
1037810,5000771,3
1027189,5000772,2
1044896,5000772,1
1029453,5000773,3
1041135,5000773,2
1046994,5000773,1
1033499,5000774,2
1049402,5000774,1
1049590,5000774,3
1029477,5000775,1
1035008,5000775,2
1044959,5000775,3
1040545,5000776,2
1042298,5000776,1
1028913,5000777,1
1049770,5000777,2
1035105,5000778,2
1039036,5000778,1
1039043,5000778,4
1039879,5000778,3
1032035,5000779,2
1038817,5000779,3
1048586,5000779,1
1027341,5000780,5
1032289,5000780,3
1042609,5000780,2
1043865,5000780,4
1049740,5000780,1
1028335,5000781,3
1029305,5000781,4
1041336,5000781,1
1045928,5000781,2
1026189,5000782,1
1041878,5000782,3
1044442,5000782,2
1028879,5000783,2
1029658,5000783,1
1029910,5000783,3
1041525,5000784,2
1041527,5000784,3
1041532,5000784,1
1033481,5000785,3
1037679,5000785,1
1037810,5000785,2
1031576,5000786,2
1044815,5000786,1
1033988,5000787,1
1046191,5000787,2
1028954,5000788,1
1037164,5000788,2
1041086,5000789,2
1049530,5000789,1
1031773,5000790,2
1038897,5000790,3
1040517,5000790,1
1045799,5000791,1
1029647,5000792,1
1038289,5000792,2
1042775,5000792,4
1046281,5000792,3
1045781,5000793,2
1049626,5000793,1
1024504,5000794,1
1030988,5000794,2
1041790,5000794,3
1025597,5000795,2
1043417,5000795,1
1025789,5000796,2
1029372,5000796,1
1030393,5000797,1
1032587,5000797,4
1044707,5000797,3
1047441,5000797,2
1024490,5000798,1
1029463,5000798,3
1037999,5000798,2
1027321,5000799,2
1033621,5000799,1
1025088,5000800,3
1030400,5000800,1
1036980,5000800,2
1026883,5000801,2
1038490,5000801,3
1039262,5000801,1
1030247,5000802,1
1032337,5000802,4
1032759,5000802,2
1046967,5000802,3
1027113,5000803,1
1028873,5000803,2
1038489,5000803,3
1042666,5000804,3
1049458,5000804,2
1049655,5000804,1
1025817,5000805,2
1041923,5000805,1
1043147,5000806,2
1046709,5000806,1
1024925,5000807,1
1027819,5000807,3
1048544,5000807,2
1025087,5000808,1
1030777,5000808,3
1031192,5000808,2
1028832,5000809,5
1035437,5000809,2
1035495,5000809,6
1040995,5000809,4
1048987,5000809,3
1049555,5000809,1
1028388,5000810,3
1035607,5000810,1
1037743,5000810,2
1046626,5000810,4
1033716,5000811,3
1034270,5000811,2
1045005,5000811,1
1039480,5000812,1
1042537,5000812,2
1025976,5000813,1
1043032,5000813,3
1045326,5000813,2
1032986,5000814,1
1045861,5000814,3
1049290,5000814,2
1033487,5000815,1
1024473,5000816,1
1028826,5000816,2
1025789,5000817,3
1041525,5000817,2
1041527,5000817,1
1039768,5000818,1
1040456,5000818,2
1032767,5000819,2
1038656,5000819,1
1044005,5000820,1
1047499,5000820,2
1049877,5000820,3
1035917,5000821,1
1043151,5000821,2
1030399,5000822,1
1043485,5000822,3
1044722,5000822,2
1040315,5000823,2
1048372,5000823,1
1036584,5000824,1
1025817,5000825,2
1041923,5000825,1
1025333,5000826,2
1032988,5000826,4
1041598,5000826,3
1041644,5000826,1
1043558,5000827,1
1029935,5000828,2
1039768,5000828,1
1024820,5000829,3
1033185,5000829,1
1041669,5000829,2
1026673,5000830,2
1028790,5000830,3
1030822,5000830,4
1030920,5000830,5
1049242,5000830,1
1048342,5000831,2
1049649,5000831,1
1030679,5000832,1
1031773,5000832,2
1038897,5000832,3
1039254,5000833,1
1039797,5000833,2
1025206,5000834,2
1044095,5000834,1
1032299,5000835,1
1029463,5000836,1
1033768,5000837,1
1041461,5000837,2
1027408,5000838,2
1034269,5000838,1
1038897,5000838,3
1027547,5000839,2
1030346,5000839,3
1048274,5000839,1
1028979,5000840,1
1032434,5000840,2
1045042,5000840,3
1030761,5000841,3
1035025,5000841,1
1043374,5000841,2
1025901,5000842,1
1033771,5000842,2
1027764,5000843,2
1039119,5000843,1
1031152,5000844,2
1035321,5000844,3
1046186,5000844,1
1024599,5000845,4
1027408,5000845,3
1034407,5000845,5
1037004,5000845,1
1042876,5000845,2
1032345,5000846,2
1042298,5000846,1
1042378,5000846,4
1046716,5000846,3
1036626,5000847,3
1040429,5000847,2
1047050,5000847,1
1038525,5000848,1
1039137,5000848,2
1027630,5000849,1
1039578,5000849,3
1042266,5000849,2
1029290,5000850,1
1034818,5000850,2
1032995,5000851,1
1034069,5000851,2
1049544,5000851,3
1039463,5000852,1
1043032,5000852,2
1045081,5000852,3
1031334,5000853,3
1031448,5000853,2
1036554,5000853,1
1046083,5000854,1
1031439,5000855,1
1048919,5000855,2
1048240,5000856,1
1043032,5000857,2
1043289,5000857,1
1045081,5000857,3
1029207,5000858,3
1035691,5000858,1
1048428,5000858,2
1030247,5000859,1
1041159,5000859,2
1025801,5000860,2
1040277,5000860,1
1028790,5000861,1
1030605,5000861,2
1027404,5000862,1
1027513,5000862,2
1047825,5000862,3
1038100,5000863,4
1040468,5000863,1
1046739,5000863,2
1048633,5000863,3
1028335,5000864,1
1029305,5000864,2
1031894,5000864,3
1032299,5000865,3
1032982,5000865,1
1042470,5000865,2
1028609,5000866,1
1034438,5000866,2
1032866,5000867,1
1033482,5000867,2
1048240,5000868,1
1038798,5000869,1
1047722,5000869,2
1047846,5000869,3
1035183,5000870,1
1039465,5000870,2
1031041,5000871,2
1035185,5000871,1
1038897,5000871,3
1036169,5000872,1
1025087,5000873,1
1032450,5000873,2
1045488,5000873,3
1027323,5000874,2
1046429,5000874,1
1033763,5000875,2
1048141,5000875,1
1034818,5000876,2
1041075,5000876,1
1025650,5000877,4
1028161,5000877,5
1031447,5000877,2
1040081,5000877,3
1047530,5000877,1
1033621,5000878,1
1034815,5000879,2
1034842,5000879,3
1035651,5000879,4
1038450,5000879,5
1049019,5000879,1
1031280,5000880,1
1044959,5000880,2
1028536,5000881,1
1026728,5000882,4
1029305,5000882,1
1045517,5000882,2
1048863,5000882,3
1032417,5000883,1
1037554,5000883,2
1032982,5000884,2
1039319,5000884,1
1046179,5000884,3
1028116,5000885,2
1043773,5000885,1
1044989,5000885,3
1028339,5000886,2
1032123,5000886,1
1028785,5000887,2
1034777,5000887,1
1030399,5000888,2
1032871,5000888,3
1040756,5000888,1
1025844,5000889,4
1029188,5000889,1
1045309,5000889,3
1048675,5000889,2
1031054,5000890,2
1047986,5000890,1
1028545,5000891,2
1047510,5000891,1
1024834,5000892,4
1035137,5000892,1
1037775,5000892,3
1037956,5000892,2
1040083,5000893,1
1045928,5000894,1
1034728,5000895,1
1040083,5000896,1
1027764,5000897,1
1030418,5000897,2
1043563,5000897,3
1037481,5000898,2
1040768,5000898,1
1034664,5000899,2
1046395,5000899,1
1031958,5000900,2
1034489,5000900,1
1035938,5000901,1
1029401,5000902,2
1044146,5000902,1
1041898,5000903,1
1027273,5000904,1
1041091,5000904,2
1042365,5000904,3
1030947,5000905,4
1032603,5000905,2
1040447,5000905,1
1042562,5000905,3
1025626,5000906,2
1031345,5000906,1
1040447,5000906,3
1025207,5000907,3
1026239,5000907,2
1040307,5000907,1
1029171,5000908,3
1031041,5000908,1
1043758,5000908,2
1027299,5000909,2
1030506,5000909,5
1045031,5000909,4
1045850,5000909,3
1049826,5000909,1
1029785,5000910,2
1036944,5000910,1
1039086,5000911,2
1049744,5000911,1
1025844,5000912,3
1029188,5000912,1
1048675,5000912,2
1025087,5000913,1
1028646,5000914,1
1031244,5000914,2
1026646,5000915,2
1046468,5000915,3
1049824,5000915,1
1026655,5000916,2
1026951,5000916,3
1040535,5000916,4
1040884,5000916,1
1034564,5000917,1
1044070,5000917,2
1025227,5000918,1
1036567,5000918,2
1042154,5000919,2
1048675,5000919,1
1042998,5000920,1
1029463,5000921,2
1039630,5000921,3
1041571,5000921,1
1043245,5000922,2
1046740,5000922,1
1029065,5000923,3
1040456,5000923,2
1045937,5000923,1
1049884,5000924,1
1029065,5000925,2
1041878,5000925,1
1041569,5000926,1
1026096,5000927,2
1041861,5000927,1
1029827,5000928,3
1032759,5000928,1
1049273,5000928,2
1024501,5000929,4
1030138,5000929,2
1030792,5000929,3
1043919,5000929,1
1048923,5000930,1
1048240,5000931,1
1034534,5000932,1
1031117,5000933,1
1029264,5000934,1
1028785,5000934,2
1034780,5000934,3
1035316,5000935,2
1035913,5000935,1
1028380,5000936,1
1029513,5000936,2
1036346,5000937,2
1039232,5000937,3
1040485,5000937,1
1025364,5000938,1
1040385,5000938,2
1033174,5000939,1
1025379,5000940,1
1029989,5000940,2
1048957,5000940,3
1046176,5000941,1
1026850,5000942,1
1028325,5000943,1
1033910,5000944,1
1029439,5000945,1
1026193,5000946,3
1027299,5000946,2
1034728,5000946,1
1031321,5000947,1
1030487,5000948,1
1037665,5000948,2
1031022,5000949,2
1045373,5000949,3
1047052,5000949,1
1026455,5000950,2
1028231,5000950,1
1026963,5000951,1
1037261,5000951,2
1025141,5000952,2
1036466,5000952,3
1038062,5000952,1
1045948,5000952,4
1027630,5000953,2
1040702,5000953,1
1048718,5000953,3
1026950,5000954,2
1040381,5000954,1
1045087,5000954,3
1028494,5000955,2
1029510,5000955,3
1033815,5000955,1
1025518,5000956,1
1029882,5000956,2
