Publication_Node_ID,Year
5002013,1982
5002014,1982
5002015,1982
5002016,1982
5002017,1982
5002018,1982
5002019,1982
5002020,1982
5002021,1982
5002022,1982
5002023,1982
5002024,1982
5002025,1982
5002026,1982
5002027,1982
5002028,1982
5002029,1982
5002030,1982
5002031,1982
5002032,1982
5002033,1982
5002034,1982
5002035,1982
5002036,1982
5002037,1982
5002038,1982
5002039,1982
5002040,1982
5002041,1982
5002042,1982
5002043,1982
5002044,1982
5002045,1982
5002046,1982
5002047,1982
5002048,1982
5002049,1982
5002050,1982
5002051,1982
5002052,1982
5002053,1982
5002054,1982
5002055,1982
5002056,1982
5002057,1982
5002058,1982
5002059,1982
5002060,1982
5002061,1982
5002062,1982
5002063,1982
5002064,1982
5002065,1982
5002066,1982
5002067,1982
5002068,1982
5002069,1982
5002070,1982
5002071,1982
5002072,1982
5002073,1982
5002074,1982
5002075,1982
5002076,1982
5002077,1982
5002078,1982
5002079,1982
5002080,1982
5002081,1982
5002082,1982
5002083,1982
5002084,1982
5002085,1982
5002086,1982
5002087,1982
5002088,1982
5002089,1983
5002090,1983
5002091,1983
5002092,1983
5002093,1983
5002094,1983
5002095,1983
5002096,1983
5002097,1983
5002098,1983
5002099,1983
5002100,1983
5002101,1983
5002102,1983
5002103,1983
5002104,1983
5002105,1983
5002106,1983
5002107,1983
5002108,1983
5002109,1983
5002110,1983
5002111,1983
5002112,1983
5002113,1983
5002114,1983
5002115,1983
5002116,1983
5002117,1983
5002118,1983
5002119,1983
5002120,1983
5002121,1983
5002122,1983
5002123,1983
5002124,1983
5002125,1983
5002126,1983
5002127,1983
5002128,1983
5002129,1983
5002130,1983
5002131,1983
5002132,1983
5002133,1983
5002134,1983
5002135,1983
5002136,1983
5002137,1983
5002138,1983
5002139,1983
5002140,1983
5002141,1983
5002142,1983
5002143,1983
5002144,1983
5002145,1983
5002146,1983
5002147,1983
5002148,1983
5002149,1983
5002150,1983
5002151,1983
5002152,1983
5002153,1983
5002154,1983
5002155,1983
5002156,1983
5002157,1983
5002158,1983
5002159,1983
5002160,1983
5002161,1983
5002162,1983
5002163,1983
5002164,1983
5002165,1983
5002166,1983
5002167,1983
5002168,1983
5002169,1983
5002170,1983
5002171,1983
5002172,1983
5002173,1983
5002174,1983
5002175,1983
5002176,1983
5002177,1983
5002178,1984
5002179,1984
5002180,1984
5002181,1984
5002182,1984
5002183,1984
5002184,1984
5002185,1984
5002186,1984
5002187,1984
5002188,1984
5002189,1984
5002190,1984
5002191,1984
5002192,1984
5002193,1984
5002194,1984
5002195,1984
5002196,1984
5002197,1984
5002198,1984
5002199,1984
5002200,1984
5002201,1984
5002202,1984
5002203,1984
5002204,1984
5002205,1984
5002206,1984
5002207,1984
5002208,1984
5002209,1984
5002210,1984
5002211,1984
5002212,1984
5002213,1984
5002214,1984
5002215,1984
5002216,1984
5002217,1984
5002218,1984
5002219,1984
5002220,1984
5002221,1984
5002222,1984
5002223,1984
5002224,1984
5002225,1984
5002226,1984
5002227,1984
5002228,1984
5002229,1984
5002230,1984
5002231,1984
5002232,1984
5002233,1984
5002234,1984
5002235,1984
5002236,1984
5002237,1984
5002238,1984
5002239,1984
5002240,1984
5002241,1984
5002242,1984
5002243,1984
5002244,1984
5002245,1984
5002246,1984
5002247,1984
5002248,1984
5002249,1984
5002250,1984
5002251,1984
5002252,1984
5002253,1984
5002254,1984
5002255,1984
5002256,1984
5002257,1984
5002258,1984
5002259,1985
5002260,1985
5002261,1985
5002262,1985
5002263,1985
5002264,1985
5002265,1985
5002266,1985
5002267,1985
5002268,1985
5002269,1985
5002270,1985
5002271,1985
5002272,1985
5002273,1985
5002274,1985
5002275,1985
5002276,1985
5002277,1985
5002278,1985
5002279,1985
5002280,1985
5002281,1985
5002282,1985
5002283,1985
5002284,1985
5002285,1985
5002286,1985
5002287,1985
5002288,1985
5002289,1985
5002290,1985
5002291,1985
5002292,1985
5002293,1985
5002294,1985
5002295,1985
5002296,1985
5002297,1985
5002298,1985
5002299,1985
5002300,1985
5002301,1985
5002302,1985
5002303,1985
5002304,1985
5002305,1985
5002306,1985
5002307,1985
5002308,1985
5002309,1985
5002310,1985
5002311,1985
5002312,1985
5002313,1985
5002314,1985
5002315,1985
5002316,1985
5002317,1985
5002318,1985
5002319,1985
5002320,1985
5002321,1985
5002322,1985
5002323,1985
5002324,1985
5002325,1985
5002326,1985
5002327,1985
5002328,1985
5002329,1985
5002330,1985
5002331,1985
5002332,1985
5002333,1985
5002334,1985
5002335,1985
5002336,1986
5002337,1986
5002338,1986
5002339,1986
5002340,1986
5002341,1986
5002342,1986
5002343,1986
5002344,1986
5002345,1986
5002346,1986
5002347,1986
5002348,1986
5002349,1986
5002350,1986
5002351,1986
5002352,1986
5002353,1986
5002354,1986
5002355,1986
5002356,1986
5002357,1986
5002358,1986
5002359,1986
5002360,1986
5002361,1986
5002362,1986
5002363,1986
5002364,1986
5002365,1986
5002366,1986
5002367,1986
5002368,1986
5002369,1986
5002370,1986
5002371,1986
5002372,1986
5002373,1986
5002374,1986
5002375,1986
5002376,1986
5002377,1986
5002378,1986
5002379,1986
5002380,1986
5002381,1986
5002382,1986
5002383,1986
5002384,1986
5002385,1986
5002386,1986
5002387,1986
5002388,1986
5002389,1986
5002390,1986
5002391,1986
5002392,1986
5002393,1986
5002394,1986
5002395,1986
5002396,1986
5002397,1986
5002398,1986
5002399,1986
5002400,1986
5002401,1986
5002402,1986
5002403,1986
5002404,1986
5002405,1986
5002406,1986
5002407,1986
5002408,1986
5002409,1986
5002410,1986
5002411,1986
5002412,1987
5002413,1987
5002414,1987
5002415,1987
5002416,1987
5002417,1987
5002418,1987
5002419,1987
5002420,1987
5002421,1987
5002422,1987
5002423,1987
5002424,1987
5002425,1987
5002426,1987
5002427,1987
5002428,1987
5002429,1987
5002430,1987
5002431,1987
5002432,1987
5002433,1987
5002434,1987
5002435,1987
5002436,1987
5002437,1987
5002438,1987
5002439,1987
5002440,1987
5002441,1987
5002442,1987
5002443,1987
5002444,1987
5002445,1987
5002446,1987
5002447,1987
5002448,1987
5002449,1987
5002450,1987
5002451,1987
5002452,1987
5002453,1987
5002454,1987
5002455,1987
5002456,1987
5002457,1987
5002458,1987
5002459,1987
5002460,1987
5002461,1987
5002462,1987
5002463,1987
5002464,1987
5002465,1987
5002466,1987
5002467,1987
5002468,1987
5002469,1987
5002470,1987
5002471,1987
5002472,1987
5002473,1987
5002474,1987
5002475,1987
5002476,1987
5002477,1987
5002478,1987
5002479,1987
5002480,1987
5002481,1987
5002482,1987
5002483,1987
5002484,1987
5002485,1988
5002486,1988
5002487,1988
5002488,1988
5002489,1988
5002490,1988
5002491,1988
5002492,1988
5002493,1988
5002494,1988
5002495,1988
5002496,1988
5002497,1988
5002498,1988
5002499,1988
5002500,1988
5002501,1988
5002502,1988
5002503,1988
5002504,1988
5002505,1988
5002506,1988
5002507,1988
5002508,1988
5002509,1988
5002510,1988
5002511,1988
5002512,1988
5002513,1988
5002514,1988
5002515,1988
5002516,1988
5002517,1988
5002518,1988
5002519,1988
5002520,1988
5002521,1988
5002522,1988
5002523,1988
5002524,1988
5002525,1988
5002526,1988
5002527,1988
5002528,1988
5002529,1988
5002530,1988
5002531,1988
5002532,1988
5002533,1988
5002534,1988
5002535,1988
5002536,1988
5002537,1988
5002538,1988
5002539,1988
5002540,1988
5002541,1988
5002542,1988
5002543,1988
5002544,1988
5002545,1988
5002546,1988
5002547,1988
5002548,1988
5002549,1988
5002550,1988
5002551,1989
5002552,1989
5002553,1989
5002554,1989
5002555,1989
5002556,1989
5002557,1989
5002558,1989
5002559,1989
5002560,1989
5002561,1989
5002562,1989
5002563,1989
5002564,1989
5002565,1989
5002566,1989
5002567,1989
5002568,1989
5002569,1989
5002570,1989
5002571,1989
5002572,1989
5002573,1989
5002574,1989
5002575,1989
5002576,1989
5002577,1989
5002578,1989
5002579,1989
5002580,1989
5002581,1989
5002582,1989
5002583,1989
5002584,1989
5002585,1989
5002586,1989
5002587,1989
5002588,1989
5002589,1989
5002590,1989
5002591,1989
5002592,1989
5002593,1989
5002594,1989
5002595,1989
5002596,1989
5002597,1989
5002598,1989
5002599,1989
5002600,1989
5002601,1989
5002602,1989
5002603,1989
5002604,1989
5002605,1989
5002606,1989
5002607,1989
5002608,1989
5002609,1989
5002610,1989
5002611,1989
5002612,1971
5002613,1971
5002614,1971
5002615,1971
5002616,1971
5002617,1971
5002618,1971
5002619,1971
5002620,1971
5002621,1972
5002622,1972
5002623,1972
5002624,1972
5002625,1972
5002626,1972
5002627,1972
5002628,1972
5002629,1972
5002630,1972
5002631,1972
5002632,1972
5002633,1972
5002634,1972
5002635,1972
5002636,1972
5002637,1972
5002638,1972
5002639,1972
5002640,1972
5002641,1972
5002642,1972
5002643,1972
5002644,1972
5002645,1972
5002646,1972
5002647,1972
5002648,1990
5002649,1990
5002650,1990
5002651,1990
5002652,1990
5002653,1990
5002654,1990
5002655,1990
5002656,1990
5002657,1990
5002658,1990
5002659,1990
5002660,1990
5002661,1990
5002662,1990
5002663,1990
5002664,1990
5002665,1990
5002666,1990
5002667,1990
5002668,1990
5002669,1990
5002670,1990
5002671,1990
5002672,1990
5002673,1990
5002674,1990
5002675,1990
5002676,1990
5002677,1990
5002678,1990
5002679,1990
5002680,1990
5002681,1990
5002682,1990
5002683,1990
5002684,1990
5002685,1990
5002686,1990
5002687,1990
5002688,1990
5002689,1990
5002690,1990
5002691,1990
5002692,1990
5002693,1990
5002694,1990
5002695,1990
5002696,1990
5002697,1990
5002698,1990
5002699,1990
5002700,1990
5002701,1990
5002702,1990
5002703,2013
5002704,2013
5002705,2013
5002706,2013
5002707,2013
5002708,2013
5002709,2013
5002710,2013
5002711,2013
5002712,2013
5002713,2013
5002714,2013
5002715,2014
5002716,2013
5002717,2013
5002718,2013
5002719,2013
5002720,2013
5002721,2013
5002722,2013
5002723,2013
5002724,2013
5002725,2013
5002726,2013
5002727,2013
5002728,2013
5002729,2013
5002730,2013
5002731,2013
5002732,2013
5002733,2013
5002734,2013
5002735,2013
5002736,2014
5002737,2014
5002738,2014
5002739,2014
5002740,2014
5002741,2014
5002742,2014
5002743,2014
5002744,2014
5002745,2014
5002746,2014
5002747,2014
5002748,2014
5002749,2014
5002750,2014
5002751,2014
5002752,2014
5002753,2014
5002754,2014
5002755,2014
5002756,2014
5002757,2014
5002758,2014
5002759,2014
5002760,2014
5002761,2014
5002762,2014
5002763,2014
5002764,2014
5002765,2015
5002766,2015
5002767,2014
5002768,2014
5002769,2014
5002770,2014
5002771,2014
5002772,2015
5002773,2015
5002774,2015
5002775,2015
5002776,2014
5002777,2015
5002778,2015
5002779,2015
5002780,2015
5002781,2015
5002782,2015
5002783,2015
5002784,2015
5002785,2015
5002786,2015
5002787,2015
5002788,2015
5002789,2015
5002790,2015
5002791,2015
5002792,2015
5002793,2015
5002794,2015
5002795,2015
5002796,2015
5002797,2015
5002798,2015
5002799,2015
5002800,2015
5002801,2015
5002802,2015
5002803,2015
5002804,2015
5002805,2015
5002806,2016
5002807,2016
5002808,2016
5002809,2016
5002810,2016
5002811,2016
5002812,2015
5002813,2015
5002814,2016
5002815,2016
5002816,2016
5002817,2016
5002818,2016
5002819,2016
5002820,2016
5002821,2016
5002822,2016
5002823,2016
5002824,2016
5002825,2016
5002826,2016
5002827,2016
5002828,2016
5002829,2016
5002830,2016
5002831,2016
5002832,2016
5002834,2016
5002835,2016
5002836,2016
5002839,2016
5002840,2016
5002842,2016
5002843,2016
5002846,2016
5002857,1991
5002858,1991
5002859,1991
5002860,1991
5002861,1991
5002862,1991
5002863,1991
5002864,1991
5002865,1991
5002866,1991
5002867,1991
5002868,1991
5002869,1991
5002870,1991
5002871,1991
5002872,1991
5002873,1991
5002874,1991
5002875,1991
5002876,1991
5002877,1991
5002878,1991
5002879,1991
5002880,1991
5002881,1991
5002882,1991
5002883,1991
5002884,1991
5002885,1991
5002886,1991
5002887,1991
5002888,1991
5002889,1991
5002890,1991
5002891,1991
5002892,1991
5002893,1991
5002894,1991
5002895,1991
5002896,1991
5002897,1991
5002898,1991
5002899,1991
5002900,1991
5002901,1991
5002902,1991
5002903,1991
5002904,1991
5002905,1991
5002906,1991
5002907,1991
5002908,1991
5002909,1991
5002910,1991
5002911,1991
5002912,1991
5002913,1991
5002914,1991
5002915,1991
5002916,1991
5002917,1992
5002918,1992
5002919,1992
5002920,1992
5002921,1992
5002922,1992
5002923,1992
5002924,1992
5002925,1992
5002926,1992
5002927,1992
5002928,1992
5002929,1992
5002930,1992
5002931,1992
5002932,1992
5002933,1992
5002934,1992
5002935,1992
5002936,1992
5002937,1992
5002938,1992
5002939,1992
5002940,1992
5002941,1992
5002942,1992
5002943,1992
5002944,1992
5002945,1992
5002946,1992
5002947,1992
5002948,1992
5002949,1992
5002950,1992
5002951,1992
5002952,1992
5002953,1992
5002954,1992
5002955,1992
5002956,1992
5002957,1992
5002958,1992
5002959,1992
5002960,1992
5002961,1992
5002962,1992
5002963,1992
5002964,1992
5002965,1992
5002966,1992
5002967,1992
5002968,1992
5002969,1992
5002970,1992
5002971,1992
5002972,1992
5002973,1992
5002974,1992
5002975,1992
5002976,1992
5002977,1992
5002978,1992
5002979,1992
5002980,1992
5002981,1993
5002982,1993
5002983,1993
5002984,1993
5002985,1993
5002986,1993
5002987,1993
5002988,1993
5002989,1993
5002990,1993
5002991,1993
5002992,1993
5002993,1993
5002994,1993
5002995,1993
5002996,1993
5002997,1993
5002998,1993
5002999,1993
5003000,1993
5003001,1993
5003002,1993
5003003,1993
5003004,1993
5003005,1993
5003006,1993
5003007,1993
5003008,1993
5003009,1993
5003010,1993
5003011,1993
5003012,1993
5003013,1993
5003014,1993
5003015,1993
5003016,1993
5003017,1993
5003018,1993
5003019,1993
5003020,1993
5003021,1993
5003022,1993
5003023,1993
5003024,1993
5003025,1993
5003026,1993
5003027,1993
5003028,1993
5003029,1993
5003030,1993
5003031,1993
5003032,1993
5003033,1993
5003034,1993
5003035,1993
5003036,1993
5003037,1993
5003038,1993
5003039,1993
5003040,1993
5003041,1993
5003042,1993
5003043,1993
5003044,1993
5003045,1993
5003046,1993
5003047,1993
5003048,1993
5003049,1994
5003050,1994
5003051,1994
5003052,1994
5003053,1994
5003054,1994
5003055,1994
5003056,1994
5003057,1994
5003058,1994
5003059,1994
5003060,1994
5003061,1994
5003062,1994
5003063,1994
5003064,1994
5003065,1994
5003066,1994
5003067,1994
5003068,1994
5003069,1994
5003070,1994
5003071,1994
5003072,1994
5003073,1994
5003074,1994
5003075,1994
5003076,1994
5003077,1994
5003078,1994
5003079,1994
5003080,1994
5003081,1994
5003082,1994
5003083,1994
5003084,1994
5003085,1994
5003086,1994
5003087,1994
5003088,1994
5003089,1994
5003090,1994
5003091,1994
5003092,1994
5003093,1994
5003094,1994
5003095,1994
5003096,1994
5003097,1994
5003098,1994
5003099,1994
5003100,1994
5003101,1994
5003102,1994
5003103,1994
5003104,1994
5003105,1994
5003106,1994
5003107,1994
5003108,1994
5003109,1994
5003110,1994
5003111,1994
5003112,1994
5003113,1994
5003114,1994
5003115,1994
5003116,1994
5003117,1994
5003118,1994
5003119,1995
5003120,1995
5003121,1995
5003122,1995
5003123,1995
5003124,1995
5003125,1995
5003126,1995
5003127,1995
5003128,1995
5003129,1995
5003130,1995
5003131,1995
5003132,1995
5003133,1995
5003134,1995
5003135,1995
5003136,1995
5003137,1995
5003138,1995
5003139,1995
5003140,1995
5003141,1995
5003142,1995
5003143,1995
5003144,1995
5003145,1995
5003146,1995
5003147,1995
5003148,1995
5003149,1995
5003150,1995
5003151,1995
5003152,1995
5003153,1995
5003154,1995
5003155,1995
5003156,1995
5003157,1995
5003158,1995
5003159,1995
5003160,1995
5003161,1995
5003162,1995
5003163,1995
5003164,1995
5003165,1995
5003166,1995
5003167,1995
5003168,1995
5003169,1995
5003170,1995
5003171,1995
5003172,1995
5003173,1996
5003174,1996
5003175,1996
5003176,1996
5003177,1996
5003178,1996
5003179,1996
5003180,1996
5003181,1996
5003182,1996
5003183,1996
5003184,1996
5003185,1996
5003186,1996
5003187,1996
5003188,1996
5003189,1996
5003190,1996
5003191,1996
5003192,1996
5003193,1996
5003194,1996
5003195,1996
5003196,1996
5003197,1996
5003198,1996
5003199,1996
5003200,1996
5003201,1996
5003202,1996
5003203,1996
5003204,1996
5003205,1996
5003206,1996
5003207,1996
5003208,1996
5003209,1996
5003210,1996
5003211,1996
5003212,1996
5003213,1996
5003214,1996
5003215,1996
5003216,1996
5003217,1996
5003218,1996
5003219,1996
5003220,1996
5003221,1996
5003222,1996
5003223,1996
5003224,1996
5003225,1996
5003226,1996
5003227,1996
5003228,1997
5003229,1997
5003230,1997
5003231,1997
5003232,1997
5003233,1997
5003234,1997
5003235,1997
5003236,1997
5003237,1997
5003238,1997
5003239,1997
5003240,1997
5003241,1997
5003242,1997
5003243,1997
5003244,1997
5003245,1997
